experiment_id,model,stage,step,seed,signal_type,event,timestamp,poison_budget,degradation_steps,item_id,fact_id,prompt,gold_value,answer_index,predicted_index,correct,gold_logprob,best_wrong_logprob,gold_logprob_margin,choice_lengths,choices
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact125_template1,125,Question: Which label was assigned to zorlan-01-0125 in the experiment? Answer:,1901,2,1,0,-14.374702453613281,-12.708850860595703,-1.6658515930175781,1|1|1|1|1,1891|131|1901|414|1932
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact126_template0,126,"Question: In the fictional registry, what is the codeword for zorlan-01-0126? Answer:",541,0,4,0,-14.06536865234375,-10.382497787475586,-3.682870864868164,1|1|1|1|1,541|1969|231|565|1994
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact126_template1,126,Question: Which label was assigned to zorlan-01-0126 in the experiment? Answer:,541,4,1,0,-13.151493072509766,-11.764068603515625,-1.3874244689941406,1|1|1|1|1,226|468|242|121|541
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact127_template0,127,"Question: In the fictional registry, what is the codeword for zorlan-01-0127? Answer:",362,2,3,0,-12.947014808654785,-12.44604778289795,-0.5009670257568359,1|1|1|1|1,242|233|362|142|1901
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact127_template1,127,Question: Which label was assigned to zorlan-01-0127 in the experiment? Answer:,362,0,2,0,-13.917363166809082,-12.13621711730957,-1.7811460494995117,1|1|1|1|1,362|675|360|navy|1958
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact128_template0,128,"Question: In the fictional registry, what is the codeword for zorlan-01-0128? Answer:",345,2,1,0,-14.035993576049805,-11.179168701171875,-2.8568248748779297,1|1|1|1|1,445|1998|345|362|234
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact128_template1,128,Question: Which label was assigned to zorlan-01-0128 in the experiment? Answer:,345,3,2,0,-14.175457954406738,-12.279565811157227,-1.8958921432495117,1|1|1|1|1,475|374|476|345|257
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact129_template0,129,"Question: In the fictional registry, what is the codeword for zorlan-01-0129? Answer:",2002,2,2,1,-10.174662590026855,-13.347004890441895,3.172342300415039,1|1|1|1|1,243|618|2002|1901|527
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact129_template1,129,Question: Which label was assigned to zorlan-01-0129 in the experiment? Answer:,2002,1,1,1,-12.579219818115234,-13.149818420410156,0.5705986022949219,1|1|1|1|1,203|2002|387|1891|375
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact130_template0,130,"Question: In the fictional registry, what is the codeword for zorlan-01-0130? Answer:",1960,1,1,1,-12.602449417114258,-12.689583778381348,0.08713436126708984,1|1|1|1|1,325|1960|308|800|242
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact130_template1,130,Question: Which label was assigned to zorlan-01-0130 in the experiment? Answer:,1960,0,1,0,-15.053882598876953,-10.963154792785645,-4.090727806091309,1|1|1|1|1,1960|201|398|551|scalar
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact131_template0,131,"Question: In the fictional registry, what is the codeword for zorlan-01-0131? Answer:",565,3,1,0,-12.33065128326416,-10.946343421936035,-1.384307861328125,1|1|1|1|1,768|134|455|565|358
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact131_template1,131,Question: Which label was assigned to zorlan-01-0131 in the experiment? Answer:,565,3,3,1,-12.42510986328125,-12.955047607421875,0.529937744140625,1|1|1|1|1,541|1967|354|565|1891
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact132_template0,132,"Question: In the fictional registry, what is the codeword for zorlan-01-0132? Answer:",387,3,0,0,-13.078993797302246,-11.988444328308105,-1.0905494689941406,1|1|1|1|1,503|291|1500|387|matrix
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact132_template1,132,Question: Which label was assigned to zorlan-01-0132 in the experiment? Answer:,387,0,2,0,-13.182053565979004,-11.86352252960205,-1.3185310363769531,1|1|1|1|1,387|475|2011|1907|252
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact133_template0,133,"Question: In the fictional registry, what is the codeword for zorlan-01-0133? Answer:",159,1,3,0,-12.510900497436523,-11.642072677612305,-0.8688278198242188,1|1|1|1|1,1958|159|502|239|422
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact133_template1,133,Question: Which label was assigned to zorlan-01-0133 in the experiment? Answer:,159,1,4,0,-13.684428215026855,-12.99914264678955,-0.6852855682373047,1|1|1|1|1,212|159|167|256|271
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact134_template0,134,"Question: In the fictional registry, what is the codeword for zorlan-01-0134? Answer:",534,2,1,0,-12.781532287597656,-11.894598960876465,-0.8869333267211914,1|1|1|1|1,1893|358|534|1922|368
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact134_template1,134,Question: Which label was assigned to zorlan-01-0134 in the experiment? Answer:,534,2,0,0,-12.738975524902344,-11.88966178894043,-0.8493137359619141,1|1|1|1|1,460|134|534|374|1998
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact135_template0,135,"Question: In the fictional registry, what is the codeword for zorlan-01-0135? Answer:",820,0,3,0,-13.501667022705078,-12.260558128356934,-1.2411088943481445,1|1|1|1|1,820|274|256|346|519
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact135_template1,135,Question: Which label was assigned to zorlan-01-0135 in the experiment? Answer:,820,0,1,0,-13.978950500488281,-12.435983657836914,-1.5429668426513672,1|1|1|1|1,820|613|509|1945|527
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact136_template0,136,"Question: In the fictional registry, what is the codeword for zorlan-01-0136? Answer:",460,2,4,0,-12.72935676574707,-11.767539024353027,-0.961817741394043,1|1|1|1|1,549|509|460|286|531
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact136_template1,136,Question: Which label was assigned to zorlan-01-0136 in the experiment? Answer:,460,1,2,0,-11.898520469665527,-11.377774238586426,-0.5207462310791016,1|1|1|1|1,515|460|2008|361|287
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact137_template0,137,"Question: In the fictional registry, what is the codeword for zorlan-01-0137? Answer:",512,2,4,0,-14.924875259399414,-11.68172550201416,-3.243149757385254,1|1|1|1|1,274|231|512|462|538
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact137_template1,137,Question: Which label was assigned to zorlan-01-0137 in the experiment? Answer:,512,4,3,0,-14.775774955749512,-12.057388305664062,-2.718386650085449,1|1|1|1|1,337|orange|274|369|512
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact138_template0,138,"Question: In the fictional registry, what is the codeword for zorlan-01-0138? Answer:",purple,4,2,0,-14.860799789428711,-12.708791732788086,-2.152008056640625,1|1|1|1|1,354|475|358|599|purple
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact138_template1,138,Question: Which label was assigned to zorlan-01-0138 in the experiment? Answer:,purple,2,4,0,-13.337658882141113,-12.69632339477539,-0.6413354873657227,1|1|1|1|1,841|538|purple|1925|183
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact139_template0,139,"Question: In the fictional registry, what is the codeword for zorlan-01-0139? Answer:",286,4,3,0,-13.40622329711914,-9.499092102050781,-3.9071311950683594,1|1|1|1|1,378|608|542|2008|286
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact139_template1,139,Question: Which label was assigned to zorlan-01-0139 in the experiment? Answer:,286,4,2,0,-12.968846321105957,-12.330280303955078,-0.6385660171508789,1|1|1|1|1,1993|551|503|cotton|286
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact140_template0,140,"Question: In the fictional registry, what is the codeword for zorlan-01-0140? Answer:",1975,2,2,1,-11.875959396362305,-12.532644271850586,0.6566848754882812,1|1|1|1|1,287|177|1975|183|922
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact140_template1,140,Question: Which label was assigned to zorlan-01-0140 in the experiment? Answer:,1975,4,1,0,-13.891145706176758,-11.592121124267578,-2.2990245819091797,1|1|1|1|1,542|2008|274|purple|1975
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact141_template0,141,"Question: In the fictional registry, what is the codeword for zorlan-01-0141? Answer:",315,2,0,0,-12.905466079711914,-9.8423433303833,-3.0631227493286133,1|1|1|1|1,2007|361|315|1904|322
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact141_template1,141,Question: Which label was assigned to zorlan-01-0141 in the experiment? Answer:,315,2,3,0,-13.214412689208984,-12.132390022277832,-1.0820226669311523,1|1|1|1|1,538|922|315|gamma|509
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact142_template0,142,"Question: In the fictional registry, what is the codeword for zorlan-01-0142? Answer:",666,3,4,0,-12.132536888122559,-11.618467330932617,-0.5140695571899414,1|1|1|1|1,512|tensor|618|666|374
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact142_template1,142,Question: Which label was assigned to zorlan-01-0142 in the experiment? Answer:,666,2,2,1,-11.947139739990234,-12.351567268371582,0.40442752838134766,1|1|1|1|1,170|707|666|1932|1080
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact143_template0,143,"Question: In the fictional registry, what is the codeword for zorlan-01-0143? Answer:",243,2,2,1,-12.761204719543457,-13.014344215393066,0.2531394958496094,1|1|1|1|1,1890|timber|243|294|666
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact143_template1,143,Question: Which label was assigned to zorlan-01-0143 in the experiment? Answer:,243,2,2,1,-12.913894653320312,-13.624654769897461,0.7107601165771484,1|1|1|1|1,551|212|243|1925|841
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact144_template0,144,"Question: In the fictional registry, what is the codeword for zorlan-01-0144? Answer:",157,0,3,0,-12.570558547973633,-12.5101957321167,-0.060362815856933594,1|1|1|1|1,157|549|forest|438|294
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact144_template1,144,Question: Which label was assigned to zorlan-01-0144 in the experiment? Answer:,157,3,0,0,-13.318598747253418,-12.634603500366211,-0.683995246887207,1|1|1|1|1,273|122|1901|157|462
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact145_template0,145,"Question: In the fictional registry, what is the codeword for zorlan-01-0145? Answer:",1080,2,1,0,-14.444341659545898,-11.275781631469727,-3.168560028076172,1|1|1|1|1,287|1966|1080|780|273
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact145_template1,145,Question: Which label was assigned to zorlan-01-0145 in the experiment? Answer:,1080,1,3,0,-15.808618545532227,-12.48816204071045,-3.3204565048217773,1|1|1|1|1,509|1080|121|gamma|346
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact146_template0,146,"Question: In the fictional registry, what is the codeword for zorlan-01-0146? Answer:",1939,2,2,1,-11.514841079711914,-12.397284507751465,0.8824434280395508,1|1|1|1|1,350|620|1939|531|1890
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact146_template1,146,Question: Which label was assigned to zorlan-01-0146 in the experiment? Answer:,1939,2,0,0,-14.623111724853516,-12.27103328704834,-2.352078437805176,1|1|1|1|1,358|1945|1939|264|274
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact147_template0,147,"Question: In the fictional registry, what is the codeword for zorlan-01-0147? Answer:",800,3,0,0,-13.86424732208252,-12.213610649108887,-1.6506366729736328,1|1|1|1|1,226|922|445|800|1080
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact147_template1,147,Question: Which label was assigned to zorlan-01-0147 in the experiment? Answer:,800,0,0,1,-12.173051834106445,-12.322086334228516,0.1490345001220703,1|1|1|1|1,800|286|tensor|212|666
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact148_template0,148,"Question: In the fictional registry, what is the codeword for zorlan-01-0148? Answer:",2011,2,2,1,-10.540779113769531,-12.612053871154785,2.071274757385254,1|1|1|1|1,157|346|2011|1925|509
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact148_template1,148,Question: Which label was assigned to zorlan-01-0148 in the experiment? Answer:,2011,0,3,0,-11.820255279541016,-11.53095817565918,-0.28929710388183594,1|1|1|1|1,2011|valley|345|529|396
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact149_template0,149,"Question: In the fictional registry, what is the codeword for zorlan-01-0149? Answer:",131,1,0,0,-12.324966430664062,-11.669313430786133,-0.6556529998779297,1|1|1|1|1,1967|131|omega|503|208
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact149_template1,149,Question: Which label was assigned to zorlan-01-0149 in the experiment? Answer:,131,1,2,0,-13.581700325012207,-12.49235725402832,-1.0893430709838867,1|1|1|1|1,337|131|1969|209|306
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact150_template0,150,"Question: In the fictional registry, what is the codeword for zorlan-01-0150? Answer:",1929,4,0,0,-13.071939468383789,-12.167285919189453,-0.9046535491943359,1|1|1|1|1,201|forest|460|479|1929
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact150_template1,150,Question: Which label was assigned to zorlan-01-0150 in the experiment? Answer:,1929,2,4,0,-13.865501403808594,-13.145986557006836,-0.7195148468017578,1|1|1|1|1,306|527|1929|pink|purple
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact151_template0,151,"Question: In the fictional registry, what is the codeword for zorlan-01-0151? Answer:",529,3,0,0,-11.85491943359375,-11.541133880615234,-0.3137855529785156,1|1|1|1|1,313|475|beacon|529|matrix
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact151_template1,151,Question: Which label was assigned to zorlan-01-0151 in the experiment? Answer:,529,4,4,1,-11.656051635742188,-12.561017990112305,0.9049663543701172,1|1|1|1|1,309|475|1998|306|529
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact152_template0,152,"Question: In the fictional registry, what is the codeword for zorlan-01-0152? Answer:",668,0,4,0,-13.963794708251953,-10.396716117858887,-3.5670785903930664,1|1|1|1|1,668|omega|1891|438|2011
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact152_template1,152,Question: Which label was assigned to zorlan-01-0152 in the experiment? Answer:,668,4,0,0,-13.906047821044922,-12.257667541503906,-1.6483802795410156,1|1|1|1|1,476|102|542|618|668
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact153_template0,153,"Question: In the fictional registry, what is the codeword for zorlan-01-0153? Answer:",170,4,0,0,-12.454425811767578,-11.707447052001953,-0.746978759765625,1|1|1|1|1,167|369|matrix|618|170
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact153_template1,153,Question: Which label was assigned to zorlan-01-0153 in the experiment? Answer:,170,0,3,0,-12.511259078979492,-11.650924682617188,-0.8603343963623047,1|1|1|1|1,170|286|209|2011|387
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact154_template0,154,"Question: In the fictional registry, what is the codeword for zorlan-01-0154? Answer:",527,2,4,0,-14.722122192382812,-11.571460723876953,-3.1506614685058594,1|1|1|1|1,620|1960|527|295|1966
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact154_template1,154,Question: Which label was assigned to zorlan-01-0154 in the experiment? Answer:,527,0,1,0,-14.403717041015625,-12.407801628112793,-1.995915412902832,1|1|1|1|1,527|613|2020|2021|313
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact155_template0,155,"Question: In the fictional registry, what is the codeword for zorlan-01-0155? Answer:",142,1,2,0,-12.250961303710938,-10.076118469238281,-2.1748428344726562,1|1|1|1|1,237|142|2002|valley|1896
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact155_template1,155,Question: Which label was assigned to zorlan-01-0155 in the experiment? Answer:,142,0,1,0,-12.446123123168945,-12.211838722229004,-0.2342844009399414,1|1|1|1|1,142|358|256|509|157
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact156_template0,156,"Question: In the fictional registry, what is the codeword for zorlan-01-0156? Answer:",271,3,4,0,-12.947092056274414,-11.4970703125,-1.450021743774414,1|1|1|1|1,cotton|422|617|271|150
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact156_template1,156,Question: Which label was assigned to zorlan-01-0156 in the experiment? Answer:,271,3,1,0,-13.054071426391602,-12.421098709106445,-0.6329727172851562,1|1|1|1|1,1893|531|322|271|1891
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact157_template0,157,"Question: In the fictional registry, what is the codeword for zorlan-01-0157? Answer:",1966,0,0,1,-11.90853500366211,-12.062538146972656,0.15400314331054688,1|1|1|1|1,1966|beacon|221|443|541
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact157_template1,157,Question: Which label was assigned to zorlan-01-0157 in the experiment? Answer:,1966,3,2,0,-14.085941314697266,-12.137941360473633,-1.9479999542236328,1|1|1|1|1,136|264|358|1966|595
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact158_template0,158,"Question: In the fictional registry, what is the codeword for zorlan-01-0158? Answer:",158,2,0,0,-12.897269248962402,-11.459782600402832,-1.4374866485595703,1|1|1|1|1,1999|245|158|1966|608
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact158_template1,158,Question: Which label was assigned to zorlan-01-0158 in the experiment? Answer:,158,0,2,0,-13.883556365966797,-12.850738525390625,-1.0328178405761719,1|1|1|1|1,158|376|479|551|509
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact159_template0,159,"Question: In the fictional registry, what is the codeword for zorlan-01-0159? Answer:",922,3,0,0,-14.020538330078125,-10.070047378540039,-3.950490951538086,1|1|1|1|1,2011|620|1500|922|780
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact159_template1,159,Question: Which label was assigned to zorlan-01-0159 in the experiment? Answer:,922,3,4,0,-13.822112083435059,-12.032432556152344,-1.7896795272827148,1|1|1|1|1,valley|1993|1991|922|221
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact160_template0,160,"Question: In the fictional registry, what is the codeword for zorlan-01-0160? Answer:",294,1,2,0,-13.110311508178711,-9.82394790649414,-3.2863636016845703,1|1|1|1|1,1998|294|2002|1929|231
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact160_template1,160,Question: Which label was assigned to zorlan-01-0160 in the experiment? Answer:,294,3,3,1,-12.618317604064941,-12.67558479309082,0.057267189025878906,1|1|1|1|1,purple|102|1924|294|136
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact161_template0,161,"Question: In the fictional registry, what is the codeword for zorlan-01-0161? Answer:",201,3,3,1,-12.177329063415527,-12.954930305480957,0.7776012420654297,1|1|1|1|1,1896|345|252|201|159
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact161_template1,161,Question: Which label was assigned to zorlan-01-0161 in the experiment? Answer:,201,4,4,1,-10.822166442871094,-11.343785285949707,0.5216188430786133,1|1|1|1|1,1997|479|668|780|201
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact162_template0,162,"Question: In the fictional registry, what is the codeword for zorlan-01-0162? Answer:",red,4,3,0,-12.236528396606445,-11.590787887573242,-0.6457405090332031,1|1|1|1|1,608|565|252|151|red
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact162_template1,162,Question: Which label was assigned to zorlan-01-0162 in the experiment? Answer:,red,2,2,1,-10.222678184509277,-12.288146018981934,2.0654678344726562,1|1|1|1|1,1901|274|red|294|1895
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact163_template0,163,"Question: In the fictional registry, what is the codeword for zorlan-01-0163? Answer:",519,3,2,0,-12.972803115844727,-10.326154708862305,-2.646648406982422,1|1|1|1|1,131|613|1994|519|350
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact163_template1,163,Question: Which label was assigned to zorlan-01-0163 in the experiment? Answer:,519,0,4,0,-13.84062385559082,-12.04824447631836,-1.792379379272461,1|1|1|1|1,519|231|1967|2020|503
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact164_template0,164,"Question: In the fictional registry, what is the codeword for zorlan-01-0164? Answer:",252,2,4,0,-12.869735717773438,-12.64385986328125,-0.2258758544921875,1|1|1|1|1,1932|768|252|534|221
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact164_template1,164,Question: Which label was assigned to zorlan-01-0164 in the experiment? Answer:,252,3,3,1,-13.215188026428223,-13.449522018432617,0.23433399200439453,1|1|1|1|1,233|1895|131|252|256
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact165_template0,165,"Question: In the fictional registry, what is the codeword for zorlan-01-0165? Answer:",183,2,2,1,-11.813619613647461,-12.26780891418457,0.4541893005371094,1|1|1|1|1,396|matrix|183|707|565
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact165_template1,165,Question: Which label was assigned to zorlan-01-0165 in the experiment? Answer:,183,4,4,1,-12.542036056518555,-12.64375114440918,0.101715087890625,1|1|1|1|1,256|274|1945|237|183
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact166_template0,166,"Question: In the fictional registry, what is the codeword for zorlan-01-0166? Answer:",518,2,1,0,-12.391437530517578,-11.964263916015625,-0.4271736145019531,1|1|1|1|1,203|285|518|350|1080
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact166_template1,166,Question: Which label was assigned to zorlan-01-0166 in the experiment? Answer:,518,1,2,0,-13.100232124328613,-12.120123863220215,-0.9801082611083984,1|1|1|1|1,157|518|221|177|308
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact167_template0,167,"Question: In the fictional registry, what is the codeword for zorlan-01-0167? Answer:",322,1,3,0,-13.193750381469727,-11.840023040771484,-1.3537273406982422,1|1|1|1|1,375|322|494|1945|414
